id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,review_scores_rating_missing,review_scores_accuracy_missing,review_scores_cleanliness_missing,review_scores_checkin_missing,review_scores_communication_missing,review_scores_location_missing,review_scores_value_missing,is_new_listing,amenities_count,has_air_conditioning,has_pool,has_gym,has_wifi,has_kitchen,has_washer,distance_to_center_km,host_years,name_length,description_length,dist_to_mrt_km,dist_to_mall_km,host_response_score,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_East Region,neighbourhood_group_cleansed_North Region,neighbourhood_group_cleansed_North-East Region,neighbourhood_group_cleansed_West Region,property_type_Campsite,property_type_Entire condo,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire villa,property_type_Private room,property_type_Private room in barn,property_type_Private room in bed and breakfast,property_type_Private room in bungalow,property_type_Private room in casa particular,property_type_Private room in castle,property_type_Private room in condo,property_type_Private room in earthen home,property_type_Private room in guest suite,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in loft,property_type_Private room in rental unit,property_type_Private room in serviced apartment,property_type_Private room in townhouse,property_type_Private room in train,property_type_Private room in vacation home,property_type_Private room in villa,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hostel,property_type_Room in hotel,property_type_Room in serviced apartment,property_type_Shared room,property_type_Shared room in bed and breakfast,property_type_Shared room in boutique hotel,property_type_Shared room in bungalow,property_type_Shared room in cave,property_type_Shared room in dome,property_type_Shared room in guesthouse,property_type_Shared room in home,property_type_Shared room in hostel,property_type_Shared room in hotel,property_type_Shared room in rental unit,property_type_Tiny home
6718219,34707865,1.0,0.99,0.0,3,3,1,0,1.34385,103.86892,2,1.0,1.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,0.0,0,0,0,0,59,0,0,0,0,0,0.0,4.92,4.93,4.88,4.98,4.97,4.71,4.83,0,3,0,3,0,0.47,0,0,0,0,0,0,0,0,17,1,0,0,1,1,1,6.783560744733803,10.334246575342465,18,201,0.5594859917663046,0.8560528010255175,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6718514,34707865,1.0,0.99,0.0,3,3,1,0,1.34603,103.87037,2,1.0,1.0,1.0,95.0,96,1125,96.0,96.0,1125.0,1125.0,96.0,1125.0,0.0,0,0,0,0,74,0,0,0,0,0,0.0,4.88,4.89,4.85,4.93,4.91,4.75,4.85,0,3,0,3,0,0.61,0,0,0,0,0,0,0,0,15,1,0,0,1,1,1,7.046615220907077,10.334246575342465,33,301,0.5423781183437987,0.5688295846592815,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6831622,437092,0.97,0.68,0.0,2,3,1,1,1.30613,103.78094,3,1.5,1.0,1.5,314.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,1.0,0,0,0,0,23,0,0,0,0,0,0.0,4.65,4.87,4.7,4.91,4.96,4.65,4.57,0,1,1,0,0,0.18,0,0,0,0,0,0,0,0,26,1,1,0,1,1,1,9.219838023342428,14.558904109589042,33,293,0.6399834165270585,2.078818813836582,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6837947,35833085,0.97,0.68,0.0,1,1,1,0,1.38084,103.88983,8,2.0,3.0,1.5,314.0,365,730,365.0,365.0,730.0,730.0,365.0,730.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,1,0,0,0.0,1,1,1,1,1,1,1,1,4,0,0,0,0,1,1,11.30839375648196,10.295890410958904,13,165,0.43001955825218785,3.870326713763972,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6959265,11463785,0.92,0.6,1.0,9,9,1,1,1.37155,103.83018,1,1.0,1.0,1.0,50.0,92,500,92.0,92.0,500.0,500.0,92.0,500.0,1.0,29,59,89,94,0,0,0,94,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,9,5,4,0,0.0,1,1,1,1,1,1,1,1,8,1,0,0,1,1,1,10.372402464189847,11.695890410958905,32,248,0.7101494006937481,2.0482002167312814,4.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6959415,36177912,0.97,0.68,0.0,2,7,1,1,1.2921990156173706,103.84021759033205,2,1.0,1.0,1.0,160.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,30,60,85,249,11,0,0,85,0,0,0.0,4.64,4.91,4.73,4.82,5.0,4.91,4.55,1,2,2,0,0,0.09,0,0,0,0,0,0,0,0,44,1,1,1,1,1,1,2.4782749383580085,10.284931506849315,39,315,0.4583951175292322,1.0917335323164667,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7117201,37284901,0.97,0.68,0.0,2,2,1,0,1.32614,103.8634,2,1.0,1.0,1.5,314.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,1,0,0,0.0,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,4.7619398636517865,10.24931506849315,33,64,0.7834902586890113,2.9117431439545274,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7156419,21763604,1.0,1.0,0.0,1,1,1,1,1.27284,103.84445,2,1.0,1.0,1.0,180.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,1.0,0,23,53,148,16,2,0,58,0,255,45900.0,4.81,4.87,4.73,4.93,4.94,4.69,4.69,0,1,1,0,0,0.13,0,0,0,0,0,0,0,0,44,1,1,1,1,1,1,2.1545569211367215,11.016438356164384,34,554,0.43740047037281476,2.078247985918039,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7162659,37512810,0.97,0.68,0.0,2,2,1,1,1.30423,103.784,6,3.0,2.0,3.0,153.0,93,1125,93.0,93.0,1125.0,1125.0,93.0,1125.0,1.0,0,4,34,309,8,0,0,39,0,0,0.0,4.5,4.63,4.25,5.0,5.0,4.63,4.63,0,1,1,0,0,0.07,0,0,0,0,0,0,0,0,14,1,1,1,1,1,1,8.835470478561266,10.243835616438357,50,310,0.6283269894214524,2.4784857051807823,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7227489,1119168,1.0,0.99,0.0,1,2,1,0,1.29407,103.8284,2,1.0,1.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,0,1,0,0.0,1,1,1,1,1,1,1,1,21,1,1,1,1,1,1,3.7816267620276345,14.07123287671233,13,125,0.5916544064880717,1.1735675265728394,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7250709,34649530,1.0,0.99,0.0,5,6,1,1,1.28843,103.80247,2,3.0,5.0,1.0,95.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,1.0,29,59,89,89,5,0,0,89,0,0,0.0,4.6,4.6,3.8,5.0,5.0,5.0,4.6,0,5,1,4,0,0.05,0,0,0,0,0,0,0,0,12,1,0,1,1,1,1,6.497368138186237,10.336986301369864,49,311,0.7899520474108477,3.4734962410868815,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7250803,37964493,1.0,0.33,0.0,6,6,1,1,1.33303,103.72607,3,1.0,1.0,1.0,63.0,92,999,92.0,92.0,999.0,999.0,92.0,999.0,1.0,30,60,90,365,27,0,0,95,0,0,0.0,4.78,4.7,4.67,4.85,4.85,4.56,4.7,0,6,1,5,0,0.24,0,0,0,0,0,0,0,0,31,1,0,0,1,1,1,15.951308542642423,10.23013698630137,29,554,1.2653283310764922,1.8602922708792884,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7296138,31583707,1.0,0.99,0.0,2,2,1,1,1.31461,103.88467,2,1.0,1.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,0,0,0,120,26,0,0,0,0,0,0.0,4.96,5.0,4.92,5.0,5.0,4.81,4.92,0,2,1,1,0,0.22,0,0,0,0,0,0,0,0,14,1,1,1,1,1,1,4.375389249049202,10.449315068493151,29,520,0.28200167292521994,1.0313698761523453,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7321238,12083856,1.0,1.0,0.0,4,4,1,1,1.34265,103.71339,2,1.0,1.0,1.0,63.0,93,900,93.0,93.0,900.0,900.0,93.0,900.0,1.0,0,0,0,240,34,0,0,0,0,0,0.0,4.94,4.88,4.88,4.94,4.94,4.76,4.85,0,2,0,2,0,0.28,0,0,0,0,0,0,0,0,20,1,0,0,1,1,1,17.65143804926822,11.64109589041096,40,377,0.8591392708318799,0.8258377924220611,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7398096,38761662,1.0,0.99,0.0,1,1,1,1,1.31401,103.91057,1,1.0,1.0,1.0,100.0,92,120,92.0,92.0,120.0,120.0,92.0,120.0,1.0,30,60,90,90,22,0,0,90,0,0,0.0,4.23,4.74,3.95,4.32,4.6,4.47,4.48,0,1,0,1,0,0.19,0,0,0,0,0,0,0,0,16,1,1,0,1,1,1,6.505341686083814,10.208219178082192,42,420,0.8249901301933533,1.5544432108009747,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7399281,13093432,0.0,0.99,0.0,1,1,1,1,1.30637,103.78169,2,1.0,1.0,1.0,76.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,30,60,90,180,0,0,0,95,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,0,1,0,0.0,1,1,1,1,1,1,1,1,6,0,0,0,1,1,0,9.147101073266409,11.553424657534247,31,269,0.6546821310073084,2.140863216806123,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7466596,11463785,0.92,0.6,1.0,9,9,1,1,1.31519,103.85735,2,1.0,0.0,1.0,130.0,92,356,92.0,92.0,356.0,356.0,92.0,356.0,1.0,29,59,89,364,0,0,0,94,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,9,5,4,0,0.0,1,1,1,1,1,1,1,1,19,1,0,0,1,1,1,3.554449500311904,11.695890410958905,32,227,0.5645172575548393,1.8006405542806219,4.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7641522,8773916,1.0,0.99,0.0,7,9,1,0,1.30298,103.85774,3,8.0,1.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,0.0,0,0,0,0,3,0,0,0,0,0,0.0,4.33,5.0,4.33,4.67,5.0,4.33,4.67,0,7,0,7,0,0.03,0,0,0,0,0,0,0,0,7,1,0,0,1,0,1,2.2019221802196585,12.054794520547945,35,247,0.3595715639812336,0.5019227802154475,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7653937,2413412,0.89,0.67,0.0,91,182,1,1,1.3073,103.86344,1,3.0,1.0,1.0,57.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,27,57,87,362,1,0,0,92,0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,91,2,89,0,0.01,0,0,0,0,0,0,0,0,28,1,1,0,1,1,1,2.6749574501307856,13.36986301369863,37,307,0.0752434322826877,1.2749056096069724,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7666349,40248541,1.0,0.99,0.0,6,6,1,0,1.41142,103.8426,2,1.0,2.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,0.0,0,0,0,0,7,0,0,0,0,0,0.0,4.43,4.43,4.43,4.71,4.71,4.14,4.14,0,6,0,6,0,0.06,0,0,0,0,0,0,0,0,12,1,1,1,1,0,0,14.376669434064365,10.164383561643836,34,149,1.2582803470710857,2.1693976673457787,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7667016,8948251,0.6,1.0,0.0,73,126,1,1,1.30751,103.86163,1,3.0,1.0,1.0,57.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,1.0,27,57,87,362,2,0,0,92,0,0,0.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,1,73,1,72,0,0.02,0,0,0,0,0,0,0,0,28,1,1,0,1,1,1,2.6829023737312965,12.03013698630137,36,270,0.12731742793247802,1.1617901387849252,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7720994,11463785,0.92,0.6,1.0,9,9,1,1,1.31555,103.85649,2,1.0,1.0,1.0,109.0,92,356,92.0,92.0,356.0,356.0,92.0,356.0,1.0,29,59,89,364,2,0,0,94,0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,9,5,4,0,0.02,0,0,0,0,0,0,0,0,9,1,0,0,1,1,1,3.605421524124551,11.695890410958905,34,247,0.5256936819260872,1.8316553583049051,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7776711,34649530,1.0,0.99,0.0,5,6,1,1,1.28872,103.80408,1,3.0,1.0,1.0,95.0,92,730,92.0,92.0,730.0,730.0,92.0,730.0,1.0,29,59,89,89,0,0,0,89,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,5,1,4,0,0.0,1,1,1,1,1,1,1,1,11,1,0,0,1,1,1,6.3220079712211374,10.336986301369864,50,348,0.6853202197683168,3.3885178372187923,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7905972,12422759,1.0,0.99,0.0,1,1,1,1,1.30634,103.90207,3,1.0,1.0,2.0,88.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,30,60,90,365,4,0,0,95,0,0,0.0,4.25,4.75,4.75,4.5,5.0,4.75,4.0,0,1,0,1,0,0.03,0,0,0,0,0,0,0,0,15,1,0,0,1,1,1,5.258998694988116,10.123287671232877,34,298,0.5260634629488333,0.6860914874259599,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7927886,37964493,1.0,0.33,0.0,6,6,1,1,1.33433,103.727,2,1.0,2.0,1.0,54.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,30,60,90,365,31,0,0,95,0,0,0.0,4.77,4.84,4.55,4.87,4.87,4.74,4.77,0,6,1,5,0,0.26,0,0,0,0,0,0,0,0,17,1,0,0,1,1,1,15.905238871163577,10.23013698630137,25,462,1.0876208003277792,1.7527824902687479,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7946472,8948251,0.6,1.0,0.0,73,126,1,1,1.30743,103.86305,1,3.0,1.0,1.0,47.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,27,57,87,362,1,0,0,92,0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,73,1,72,0,0.01,0,0,0,0,0,0,0,0,28,1,1,0,1,1,1,2.6847544198100977,12.03013698630137,38,252,0.031921298032523256,1.255548062729218,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7994039,8948251,0.6,1.0,0.0,73,126,1,1,1.30928,103.86342,1,3.0,1.0,1.0,48.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,1.0,27,57,87,362,2,0,0,92,0,0,0.0,4.5,4.5,4.5,4.5,5.0,5.0,4.5,1,73,1,72,0,0.02,0,0,0,0,0,0,0,0,29,1,1,0,1,1,1,2.8935667887132617,12.03013698630137,36,319,0.2236001981003346,1.4390123157576722,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8004063,2413412,0.89,0.67,0.0,91,182,1,1,1.3075,103.86268,1,3.0,1.0,1.0,47.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,27,57,87,362,8,0,0,92,0,0,0.0,4.25,4.5,3.75,4.75,4.88,5.0,4.5,1,91,2,89,0,0.07,0,0,0,0,0,0,0,0,28,1,1,0,1,1,1,2.6888220760347505,13.36986301369863,43,307,0.01671784219357959,1.2339749997914726,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8007663,2413412,0.89,0.67,0.0,91,182,1,1,1.30627,103.86415,1,3.0,1.0,1.0,45.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,27,57,87,362,3,0,0,92,0,0,0.0,4.33,4.67,4.33,4.67,4.67,4.67,4.33,1,91,2,89,0,0.02,0,0,0,0,0,0,0,0,28,1,1,0,1,1,1,2.5717858266848554,13.36986301369863,36,304,0.19695009376435918,1.2558237829614254,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8017511,22595027,0.97,0.68,0.0,1,4,1,1,1.32162,103.91466,7,1.5,3.0,5.0,200.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,30,60,90,365,33,0,0,95,0,0,0.0,4.39,4.48,4.48,4.64,4.64,4.82,4.33,0,1,1,0,0,0.29,0,0,0,0,0,0,0,0,11,1,0,0,1,1,0,7.351444182351388,10.95890410958904,35,452,0.20101972051402872,2.4014548229440438,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8038199,23336011,1.0,0.98,1.0,77,77,1,1,1.29694,103.85557,2,1.0,1.0,1.0,276.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,1.0,20,50,79,352,241,28,0,83,20,168,46368.0,4.68,4.67,4.73,4.73,4.81,4.89,4.59,0,77,61,16,0,2.02,0,0,0,0,0,0,0,0,30,1,0,0,1,1,1,1.609967217634999,10.906849315068493,32,513,0.31555240521266875,0.24225691248579,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8111502,24496358,1.0,0.86,1.0,51,52,1,1,1.31713,103.91314,3,1.0,1.0,1.0,130.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,0,0,0,120,8,0,0,0,0,0,0.0,4.38,5.0,4.88,5.0,4.75,4.63,4.5,0,51,25,26,0,0.07,0,0,0,0,0,0,0,0,11,1,0,0,1,1,1,6.931869253195494,10.824657534246576,49,328,0.43508884236878853,1.9881416898305917,4.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8111607,24496358,1.0,0.86,1.0,51,52,1,1,1.31756,103.91254,3,1.0,1.0,1.0,130.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,30,60,90,365,1,0,0,95,0,0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,51,25,26,0,0.02,0,0,0,0,0,0,0,0,20,1,0,0,1,1,1,6.902067909112539,10.824657534246576,46,336,0.38940032529277685,2.0034093268182143,4.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8113569,24496358,1.0,0.86,1.0,51,52,1,1,1.31716,103.91232,1,1.0,1.0,1.0,90.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,0,0,0,161,6,0,0,0,1,0,0.0,4.5,4.67,4.67,4.83,4.83,4.67,4.67,0,51,25,26,0,0.06,0,0,0,0,0,0,0,0,23,1,0,0,1,1,1,6.857211637445715,10.824657534246576,37,407,0.4368419512617329,1.9528528659047402,4.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
